satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,employeeID
0.61,0.77,5,232,7,0,0,0,sales,medium,133962
0.74,0.67,5,216,3,0,0,0,sales,low,133963
0.65,0.82,5,265,3,0,0,0,IT,low,133964
0.87,0.73,5,184,3,0,0,0,product_mng,low,133965
0.56,0.71,5,244,3,0,0,0,product_mng,low,133966
0.78,0.69,4,202,3,0,0,0,product_mng,low,133967
0.73,0.57,3,146,2,0,0,0,product_mng,low,133968
0.66,0.78,4,161,6,0,0,0,IT,low,133969
0.15,0.81,5,280,3,1,0,0,RandD,high,133970
0.52,0.69,5,208,8,1,0,0,RandD,low,133971
0.44,0.66,6,134,8,0,0,0,RandD,high,133972
0.7,0.7,3,162,8,0,0,0,RandD,high,133973
0.63,0.52,5,209,8,1,0,0,RandD,low,133974
0.89,0.59,3,265,8,0,0,0,RandD,low,133975
0.96,0.85,4,173,3,0,0,0,marketing,high,133976
0.98,0.99,4,261,10,1,0,0,sales,low,133977
0.62,0.82,3,204,10,0,0,0,accounting,medium,133978
0.62,0.73,3,144,10,1,0,0,support,high,133979
0.69,0.43,5,113,8,0,0,0,technical,medium,133980
0.5,0.91,4,144,8,0,0,0,management,medium,133981
0.71,0.93,5,140,8,0,0,0,marketing,medium,133982
0.5,0.68,3,245,4,0,0,0,marketing,medium,133983
0.93,0.6,3,188,3,0,0,0,marketing,high,133984
0.95,0.77,5,199,10,1,0,0,sales,medium,133985
0.17,0.61,6,154,10,1,0,0,sales,medium,133986
0.92,0.68,4,138,7,0,0,0,sales,medium,133987
0.64,0.48,3,147,7,0,0,0,sales,high,133988
0.27,0.42,6,173,7,0,0,0,sales,medium,133989
0.66,0.87,3,223,7,0,0,0,sales,high,133990
0.59,0.69,3,200,3,0,0,0,sales,low,133991
0.93,0.98,4,189,10,0,0,0,sales,medium,133992
0.58,0.67,5,133,10,0,0,0,technical,medium,133993
0.96,0.6,3,160,10,0,0,0,support,medium,133994
0.69,0.85,3,153,10,0,0,0,support,medium,133995
0.41,0.38,4,142,10,1,0,0,support,low,133996
0.36,0.41,3,167,10,0,0,0,support,low,133997
0.71,0.78,4,227,2,0,0,0,support,low,133998
0.94,0.9,4,144,4,0,0,0,support,low,133999
0.51,0.76,4,140,3,0,0,0,support,low,134000
0.83,0.48,4,220,3,1,0,0,support,low,134001
0.22,0.62,3,180,3,0,0,0,support,low,134002
0.66,0.89,4,173,4,0,0,0,support,low,134003
0.14,0.58,3,179,5,0,0,0,support,low,134004
0.16,0.96,5,137,5,1,0,0,technical,low,134005
0.81,0.78,3,165,3,0,0,0,technical,high,134006
0.73,0.94,3,177,3,0,0,0,technical,low,134007
0.7,0.58,5,168,3,0,0,0,management,low,134008
0.62,0.73,3,245,4,0,0,0,IT,low,134009
0.5,0.83,5,258,2,0,0,0,IT,low,134010
0.7,0.88,3,159,2,0,0,0,IT,high,134011
0.53,0.73,3,163,3,1,0,0,IT,low,134012
0.87,0.9,3,174,2,0,0,0,IT,low,134013
0.59,0.6,3,214,2,1,0,0,product_mng,low,134014
0.94,0.67,4,191,3,1,0,0,product_mng,high,134015
0.2,0.53,5,272,5,0,0,0,product_mng,low,134016
0.42,0.44,3,183,2,0,0,0,product_mng,medium,134017
0.43,0.66,4,135,2,0,0,0,IT,high,134018
0.43,0.76,6,154,2,0,0,0,management,high,134019
0.77,0.86,5,238,3,0,0,0,management,high,134020
0.76,0.98,2,235,3,0,0,0,management,high,134021
0.82,0.9,3,215,4,0,0,0,management,high,134022
0.75,0.66,5,234,2,0,0,0,management,high,134023
0.63,0.98,4,187,3,0,0,0,management,high,134024
0.51,0.75,3,133,3,0,0,0,sales,medium,134025
0.23,0.7,3,123,5,0,0,0,sales,medium,134026
0.77,0.58,4,202,3,0,0,0,sales,medium,134027
0.54,0.63,4,140,3,0,0,0,sales,medium,134028
0.63,0.85,4,182,3,1,0,0,sales,high,134029
0.55,0.45,3,179,2,1,0,0,sales,low,134030
0.31,0.63,3,150,3,1,0,0,sales,medium,134031
0.98,0.74,4,151,3,0,0,0,sales,medium,134032
0.16,0.95,6,117,7,0,0,0,sales,medium,134033
0.54,0.78,3,156,7,0,0,0,sales,medium,134034
0.73,0.48,3,211,7,0,0,0,sales,medium,134035
0.16,0.63,6,286,7,0,0,1,sales,medium,134036
0.57,0.82,5,233,7,0,0,1,sales,medium,134037
0.88,0.88,4,222,3,1,0,1,sales,medium,134038
0.95,0.81,4,258,7,0,0,1,sales,medium,134039
0.93,0.7,5,231,7,0,0,1,sales,high,134040
0.91,0.58,3,220,7,0,0,1,sales,low,134041
0.77,0.82,4,134,3,0,0,1,sales,low,134042
0.24,0.94,6,141,3,1,0,0,sales,low,134043
0.74,0.74,5,160,3,1,0,0,sales,high,134044
0.53,0.59,4,259,3,0,0,0,sales,low,134045
0.89,0.77,5,232,3,0,0,0,sales,low,134046
0.23,0.77,5,272,2,0,0,0,sales,low,134047
0.69,0.66,3,215,6,0,0,0,sales,high,134048
0.52,0.72,4,222,3,0,0,0,sales,low,134049
0.9,0.58,3,244,8,0,0,0,sales,low,134050
0.92,0.63,5,224,8,1,0,0,sales,low,134051
0.72,0.59,5,200,8,1,0,0,sales,low,134052
0.92,0.61,4,143,8,0,0,0,sales,low,134053
0.79,0.86,5,238,8,0,0,0,sales,low,134054
0.48,0.89,4,145,3,0,0,0,sales,low,134055
0.27,0.76,4,108,10,0,0,0,sales,medium,134056
0.67,0.49,3,247,10,0,0,0,sales,medium,134057
0.48,0.7,3,213,10,0,0,0,sales,medium,134058
0.99,0.6,4,209,8,1,0,0,IT,medium,134059
0.49,0.88,4,240,8,0,0,0,product_mng,medium,134060
0.39,0.45,3,100,8,1,0,0,product_mng,medium,134061
0.99,0.92,4,265,4,1,0,0,product_mng,medium,134062
0.78,0.57,3,209,3,0,0,0,product_mng,medium,134063
0.5,0.73,3,154,10,0,0,0,IT,medium,134064
0.61,0.79,5,230,10,0,0,0,management,high,134065
0.88,0.6,4,208,7,0,0,1,management,high,134066
0.44,0.44,2,141,7,1,0,1,management,high,134067
0.73,0.78,3,262,7,1,0,1,management,high,134068
0.58,0.84,4,206,7,0,0,1,management,high,134069
0.74,0.98,3,166,3,1,0,1,management,high,134070
0.32,0.48,4,117,10,0,0,1,marketing,medium,134071
0.88,0.83,4,273,10,0,0,0,sales,medium,134072
0.81,0.9,4,270,10,0,0,0,accounting,medium,134073
0.59,0.92,3,138,10,0,0,0,support,low,134074
0.79,0.65,3,235,10,0,0,0,technical,low,134075
0.92,0.64,4,190,10,1,0,0,management,low,134076
0.76,0.85,3,192,3,0,0,0,marketing,low,134077
0.91,0.65,5,214,3,1,0,0,marketing,low,134078
0.8,0.84,4,242,2,1,0,0,marketing,low,134079
0.73,0.72,4,233,2,0,0,0,sales,low,134080
0.88,0.53,3,218,4,0,0,0,sales,low,134081
0.65,0.4,5,125,4,0,0,0,sales,low,134082
0.84,0.5,4,178,2,0,0,0,sales,low,134083
0.93,0.5,5,272,3,0,0,0,sales,low,134084
0.64,0.6,3,265,4,0,0,0,sales,low,134085
0.66,0.72,4,271,3,0,0,0,sales,low,134086
0.76,0.56,3,179,3,1,0,0,sales,low,134087
0.34,0.72,3,118,4,0,0,0,IT,low,134088
0.48,0.8,4,196,5,0,0,0,product_mng,low,134089
0.79,0.61,4,173,2,0,0,0,product_mng,low,134090
0.82,0.67,4,156,3,0,0,0,product_mng,low,134091
0.51,0.71,2,180,3,0,0,0,product_mng,low,134092
0.84,0.78,4,263,3,0,0,0,IT,low,134093
0.66,0.79,5,134,3,0,0,0,management,high,134094
0.72,0.88,3,189,3,1,0,0,management,high,134095
0.53,0.91,4,167,4,0,0,0,management,high,134096
0.81,0.8,5,132,2,1,0,0,management,high,134097
0.58,0.9,3,209,2,0,0,0,management,high,134098
0.82,0.56,2,227,5,1,0,0,management,high,134099
0.72,0.99,4,239,3,0,0,0,marketing,medium,134100
0.9,0.54,4,172,4,0,0,0,sales,medium,134101
0.98,0.91,3,188,4,0,0,0,accounting,medium,134102
0.56,0.74,3,265,3,0,0,0,support,medium,134103
0.77,0.82,3,153,3,1,0,0,technical,medium,134104
0.61,0.89,4,242,2,0,0,0,management,medium,134105
0.97,0.61,4,262,3,1,0,1,marketing,medium,134106
0.64,0.55,3,246,2,0,0,1,marketing,high,134107
0.99,0.97,4,211,2,0,0,1,marketing,low,134108
0.61,0.42,3,145,4,0,0,1,sales,medium,134109
0.72,0.71,4,256,3,0,0,1,sales,medium,134110
0.67,0.91,2,245,2,1,0,1,sales,medium,134111
0.9,0.56,3,151,3,0,0,0,sales,medium,134112
0.9,0.73,4,245,2,0,0,0,sales,low,134113
0.63,0.61,4,171,3,0,0,0,sales,low,134114
0.64,0.88,3,252,2,0,0,0,sales,low,134115
0.44,0.65,3,175,2,0,0,0,IT,low,134116
0.64,0.94,4,210,3,0,0,0,product_mng,low,134117
0.65,0.95,2,180,2,0,0,0,product_mng,low,134118
0.69,0.9,5,103,5,0,0,0,product_mng,low,134119
0.93,0.51,4,110,3,0,0,0,product_mng,low,134120
0.73,0.9,5,184,3,0,0,0,IT,low,134121
0.83,0.6,4,161,2,0,0,0,management,high,134122
0.82,0.49,5,210,3,0,0,0,management,high,134123
0.39,0.91,2,212,2,0,0,0,management,high,134124
0.53,0.47,6,106,6,0,0,0,management,high,134125
0.88,0.81,4,179,3,0,0,0,management,high,134126
0.8,0.6,5,217,3,0,0,0,management,high,134127
0.68,0.79,4,184,3,0,0,0,marketing,low,134128
0.66,0.6,3,210,2,0,0,0,sales,low,134129
0.61,0.61,4,246,2,0,0,0,accounting,low,134130
0.74,0.55,4,262,3,0,0,0,support,low,134131
0.61,0.83,4,245,3,1,0,1,technical,low,134132
0.57,0.99,3,222,3,1,0,1,management,low,134133
0.68,0.54,4,146,4,0,0,1,marketing,medium,134134
0.75,0.79,4,263,3,0,0,1,marketing,medium,134135
0.29,0.57,5,134,2,0,0,1,marketing,medium,134136
0.81,0.81,5,250,4,0,0,1,sales,medium,134137
0.53,0.68,4,173,3,0,0,0,sales,medium,134138
0.42,0.96,6,173,3,0,0,0,sales,medium,134139
0.64,0.67,4,252,3,1,0,0,sales,medium,134140
0.63,0.5,2,230,4,0,0,0,sales,medium,134141
0.81,0.81,4,212,2,1,0,0,sales,medium,134142
0.71,0.66,5,187,2,0,0,0,sales,medium,134143
0.7,0.83,5,241,2,0,0,0,sales,medium,134144
0.53,1,3,164,4,0,0,0,IT,medium,134145
0.16,0.93,6,218,6,1,0,0,product_mng,high,134146
0.17,0.55,4,194,3,0,0,0,product_mng,low,134147
0.7,0.95,3,158,2,0,0,0,product_mng,medium,134148
0.43,0.88,2,149,4,0,0,0,product_mng,medium,134149
0.49,0.62,4,161,2,0,0,0,IT,medium,134150
0.5,0.9,5,226,2,0,0,0,management,high,134151
0.57,0.59,2,111,2,0,0,0,management,high,134152
0.68,0.75,4,258,3,0,0,0,management,high,134153
0.62,0.61,3,266,2,0,0,0,management,high,134154
0.69,0.75,3,253,3,0,0,0,management,high,134155
0.63,0.7,5,160,3,0,0,0,management,high,134156
0.76,0.62,5,230,3,1,0,0,marketing,low,134157
0.62,0.76,5,198,3,0,0,0,sales,low,134158
0.82,0.69,3,250,3,0,0,0,accounting,low,134159
0.2,0.7,4,225,5,0,0,0,support,low,134160
0.16,0.7,3,178,3,1,0,0,technical,low,134161
0.2,0.78,4,196,3,0,0,0,management,low,134162
0.53,0.51,4,240,2,0,0,0,marketing,low,134163
0.71,0.63,3,204,3,0,0,0,marketing,low,134164
0.7,0.93,3,250,3,0,0,0,marketing,low,134165
0.92,0.94,2,224,2,0,0,0,sales,low,134166
0.81,0.92,4,268,3,0,0,0,sales,low,134167
0.79,0.62,5,167,3,0,0,0,sales,low,134168
0.53,0.64,3,168,3,0,0,0,sales,low,134169
0.51,0.56,4,168,2,0,0,0,sales,low,134170
0.78,0.9,5,158,3,0,0,0,sales,low,134171
0.5,0.91,3,240,3,0,0,0,sales,low,134172
0.92,1,4,261,4,0,0,0,sales,medium,134173
0.59,0.54,4,176,2,0,0,0,technical,medium,134174
0.77,0.55,3,217,3,0,0,0,support,medium,134175
0.74,0.87,5,224,2,0,0,0,support,medium,134176
0.67,0.97,4,196,3,0,0,0,support,medium,134177
0.56,0.59,3,223,3,0,0,0,support,medium,134178
0.84,0.44,5,131,5,1,0,0,support,medium,134179
0.53,0.77,2,167,2,0,0,0,support,medium,134180
0.86,0.71,5,273,3,0,0,0,support,medium,134181
0.77,0.68,3,98,3,0,0,0,support,medium,134182
0.97,0.94,4,253,3,0,0,0,support,medium,134183
0.69,0.87,5,174,3,0,0,0,support,medium,134184
0.73,0.9,3,274,2,0,0,0,support,high,134185
0.42,0.47,6,174,5,0,0,0,technical,low,134186
0.4,0.47,5,173,5,0,0,0,technical,medium,134187
0.33,0.41,2,198,4,0,0,0,technical,medium,134188
0.68,0.66,3,238,2,0,0,0,management,medium,134189
0.78,0.8,3,256,2,0,0,0,IT,medium,134190
0.92,0.6,3,179,2,0,0,0,IT,low,134191
0.66,0.66,4,273,4,1,0,0,IT,low,134192
0.6,0.45,3,104,4,0,0,0,IT,low,134193
0.86,0.83,4,208,3,1,0,0,IT,low,134194
0.61,0.49,3,275,2,0,0,0,product_mng,low,134195
0.71,0.68,3,231,2,1,0,0,product_mng,low,134196
0.86,0.62,4,186,3,0,0,0,product_mng,low,134197
0.96,0.59,3,241,3,0,0,0,product_mng,low,134198
0.7,0.54,3,194,2,1,0,0,IT,low,134199
0.38,0.49,4,196,3,0,0,1,management,high,134200
0.39,0.75,6,185,3,0,0,1,management,high,134201
0.49,0.4,2,148,2,1,0,1,management,high,134202
0.78,0.62,4,150,3,0,0,1,management,high,134203
0.74,0.79,5,121,5,0,0,1,management,high,134204
0.82,0.76,4,266,3,0,0,1,management,high,134205
0.6,0.42,2,109,6,0,0,0,sales,low,134206
0.72,0.99,3,143,4,0,0,0,sales,low,134207
0.73,0.97,3,174,3,0,0,0,sales,low,134208
0.89,0.55,4,159,2,0,0,0,sales,medium,134209
0.74,0.94,4,157,2,0,0,0,sales,medium,134210
0.83,0.57,2,222,2,0,0,0,sales,medium,134211
0.24,0.88,5,199,5,1,0,0,sales,medium,134212
0.93,0.89,3,255,7,1,0,0,sales,medium,134213
0.96,0.62,4,253,7,0,0,0,sales,medium,134214
0.16,0.68,5,149,7,1,0,0,sales,medium,134215
0.21,0.85,6,285,7,0,0,0,sales,medium,134216
0.69,0.54,3,164,7,0,0,0,sales,medium,134217
0.66,0.96,3,243,3,1,0,0,sales,medium,134218
0.67,0.39,2,207,7,0,0,0,sales,medium,134219
0.85,0.58,4,186,7,0,0,0,sales,medium,134220
0.37,0.92,4,211,7,0,0,0,sales,high,134221
0.64,0.64,2,190,3,0,0,0,sales,low,134222
0.91,0.82,2,241,3,0,0,0,sales,medium,134223
0.96,0.68,3,206,3,0,0,0,sales,medium,134224
0.74,0.7,4,273,3,0,0,0,sales,medium,134225
0.94,0.99,2,157,3,0,0,0,sales,medium,134226
0.37,0.72,3,183,2,0,0,0,sales,low,134227
0.92,0.85,3,151,6,1,0,0,sales,low,134228
0.86,0.72,3,217,3,0,0,0,sales,low,134229
0.66,0.49,5,235,8,1,0,0,sales,low,134230
0.19,0.61,4,127,8,0,0,0,sales,low,134231
0.65,0.61,5,167,8,0,0,0,sales,low,134232
0.92,0.44,3,260,8,0,0,0,sales,low,134233
0.83,0.8,3,240,8,0,0,0,sales,low,134234
0.94,0.82,4,187,3,0,0,0,sales,low,134235
0.42,0.69,3,126,2,0,0,0,sales,low,134236
0.78,0.53,6,168,3,0,0,0,sales,low,134237
0.58,0.76,4,197,5,0,0,0,sales,low,134238
0.5,0.64,2,170,8,0,0,0,sales,low,134239
0.82,0.76,3,219,8,1,0,0,IT,low,134240
0.97,0.92,6,137,8,1,0,0,product_mng,low,134241
0.8,0.93,3,225,4,0,0,0,product_mng,low,134242
0.82,0.84,3,194,3,0,0,0,product_mng,low,134243
0.95,0.99,5,251,4,0,0,0,product_mng,low,134244
0.88,0.51,5,195,4,0,0,0,IT,low,134245
0.5,0.86,3,180,7,0,0,1,management,high,134246
0.53,0.8,2,225,7,1,0,1,management,high,134247
0.82,0.74,3,229,7,0,0,1,management,high,134248
0.15,0.74,6,144,7,0,0,1,management,high,134249
0.92,0.7,3,129,3,0,0,1,management,high,134250
0.53,0.74,3,172,10,0,0,1,management,high,134251
0.58,1,4,220,10,0,0,0,marketing,medium,134252
0.88,0.74,3,273,10,0,0,0,sales,medium,134253
0.85,0.72,3,245,10,0,0,0,accounting,medium,134254
0.99,0.68,5,264,10,1,0,0,support,medium,134255
0.94,0.73,3,268,10,0,0,0,technical,medium,134256
0.63,0.94,3,172,3,0,0,0,management,medium,134257
0.85,0.9,3,245,3,0,0,0,marketing,medium,134258
0.95,0.66,5,192,3,0,0,0,marketing,medium,134259
0.71,0.66,3,268,4,0,0,0,marketing,high,134260
0.49,0.88,4,244,3,0,0,0,sales,low,134261
0.71,0.69,4,222,4,0,0,0,sales,medium,134262
0.52,0.62,5,239,2,0,0,0,sales,medium,134263
0.48,0.72,3,143,4,0,0,0,sales,medium,134264
0.82,0.79,3,160,3,0,0,0,sales,medium,134265
0.83,0.76,2,255,7,0,0,0,sales,low,134266
0.85,0.87,4,152,7,0,0,0,sales,low,134267
0.57,0.64,4,226,7,0,0,0,sales,low,134268
0.16,0.63,5,266,7,0,0,0,IT,low,134269
0.85,0.64,5,256,7,0,0,0,product_mng,low,134270
0.82,0.67,3,198,3,1,0,0,product_mng,low,134271
0.9,0.89,4,254,7,0,0,0,product_mng,low,134272
0.92,0.64,2,104,7,0,0,0,product_mng,low,134273
0.9,0.48,4,136,7,0,0,0,IT,low,134274
0.82,0.8,5,205,3,0,0,0,IT,low,134275
0.84,0.81,4,236,3,1,0,0,IT,low,134276
0.92,0.65,3,176,3,0,0,0,IT,low,134277
0.82,0.82,3,148,3,0,0,0,IT,low,134278
0.8,0.8,4,146,3,1,0,0,IT,low,134279
0.6,0.85,3,242,2,0,0,0,IT,low,134280
0.14,0.38,5,115,6,1,0,0,marketing,high,134281
0.85,0.89,4,150,3,0,0,0,accounting,high,134282
0.55,0.81,3,239,8,0,0,0,accounting,high,134283
0.49,0.71,4,178,8,0,0,0,IT,medium,134284
0.82,0.58,5,263,8,0,0,0,IT,medium,134285
0.59,0.77,3,272,8,0,0,0,management,high,134286
0.9,0.82,3,133,8,0,0,0,marketing,medium,134287
0.62,0.72,3,149,3,1,0,0,marketing,medium,134288
0.61,0.68,3,193,2,0,0,0,marketing,medium,134289
0.52,0.55,5,174,3,1,0,0,sales,medium,134290
0.79,0.87,4,223,5,0,0,0,sales,medium,134291
0.49,0.89,4,201,8,0,0,0,sales,medium,134292
0.73,0.67,2,139,8,0,0,0,sales,medium,134293
0.67,0.49,5,241,8,0,0,0,sales,medium,134294
0.52,0.61,4,187,4,1,0,0,sales,medium,134295
0.72,0.64,4,192,3,0,0,0,sales,medium,134296
0.48,0.5,5,142,4,0,0,0,IT,medium,134297
0.19,0.79,4,229,4,0,0,0,product_mng,medium,134298
0.49,0.49,3,104,7,0,0,0,product_mng,high,134299
0.9,0.76,3,255,7,0,0,0,product_mng,low,134300
0.49,0.49,4,212,7,0,0,0,product_mng,medium,134301
0.6,0.53,2,235,7,0,0,0,IT,medium,134302
0.62,0.85,3,237,3,1,0,0,IT,medium,134303
0.64,0.5,4,253,10,0,0,1,management,high,134304
0.22,0.94,3,193,10,0,0,1,management,high,134305
0.9,0.55,3,259,10,1,0,1,management,high,134306
0.74,0.95,5,266,10,0,0,1,management,high,134307
0.85,0.54,3,185,10,0,0,1,management,high,134308
0.33,0.65,3,172,10,0,0,1,marketing,high,134309
0.5,0.73,4,180,3,0,0,0,IT,low,134310
0.38,0.53,2,157,3,0,1,0,sales,low,134311
0.8,0.86,5,262,6,0,1,0,sales,medium,134312
0.11,0.88,7,272,4,0,1,0,sales,medium,134313
0.72,0.87,5,223,5,0,1,0,sales,low,134314
0.37,0.52,2,159,3,0,1,0,sales,low,134315
0.41,0.5,2,153,3,0,1,0,sales,low,134316
0.1,0.77,6,247,4,0,1,0,sales,low,134317
0.92,0.85,5,259,5,0,1,0,sales,low,134318
0.89,1,5,224,5,0,1,0,sales,low,134319
0.42,0.53,2,142,3,0,1,0,sales,low,134320
0.45,0.54,2,135,3,0,1,0,sales,low,134321
0.11,0.81,6,305,4,0,1,0,sales,low,134322
0.84,0.92,4,234,5,0,1,0,sales,low,134323
0.41,0.55,2,148,3,0,1,0,sales,low,134324
0.36,0.56,2,137,3,0,1,0,sales,low,134325
0.38,0.54,2,143,3,0,1,0,sales,low,134326
0.45,0.47,2,160,3,0,1,0,sales,low,134327
0.78,0.99,4,255,6,0,1,0,sales,low,134328
0.45,0.51,2,160,3,1,1,1,sales,low,134329
0.76,0.89,5,262,5,0,1,0,sales,low,134330
0.11,0.83,6,282,4,0,1,0,sales,low,134331
0.38,0.55,2,147,3,0,1,0,sales,low,134332
0.09,0.95,6,304,4,0,1,0,sales,low,134333
0.46,0.57,2,139,3,0,1,0,sales,low,134334
0.4,0.53,2,158,3,0,1,0,sales,low,134335
0.89,0.92,5,242,5,0,1,0,sales,low,134336
0.82,0.87,4,239,5,0,1,0,sales,low,134337
0.4,0.49,2,135,3,0,1,0,sales,low,134338
0.41,0.46,2,128,3,0,1,0,accounting,low,134339
0.38,0.5,2,132,3,0,1,0,accounting,low,134340
0.09,0.62,6,294,4,0,1,0,accounting,low,134341
0.45,0.57,2,134,3,0,1,0,hr,low,134342
0.4,0.51,2,145,3,0,1,0,hr,low,134343
0.45,0.55,2,140,3,0,1,0,hr,low,134344
0.84,0.87,4,246,6,0,1,0,hr,low,134345
0.1,0.94,6,255,4,0,1,0,technical,low,134346
0.38,0.46,2,137,3,0,1,0,technical,low,134347
0.45,0.5,2,126,3,0,1,0,technical,low,134348
0.11,0.89,6,306,4,0,1,0,technical,low,134349
0.41,0.54,2,152,3,0,1,0,technical,low,134350
0.87,0.88,5,269,5,0,1,0,technical,low,134351
0.45,0.48,2,158,3,0,1,0,technical,low,134352
0.4,0.46,2,127,3,0,1,0,technical,low,134353
0.1,0.8,7,281,4,0,1,0,technical,low,134354
0.09,0.89,6,276,4,0,1,0,technical,low,134355
0.84,0.74,3,182,4,0,1,0,technical,low,134356
0.4,0.55,2,147,3,0,1,0,support,low,134357
0.57,0.7,3,273,6,0,1,0,support,low,134358
0.4,0.54,2,148,3,0,1,0,support,low,134359
0.43,0.47,2,147,3,0,1,0,support,low,134360
0.13,0.78,6,152,2,0,1,0,support,low,134361
0.44,0.55,2,135,3,0,1,0,support,low,134362
0.38,0.55,2,134,3,0,1,0,support,low,134363
0.39,0.54,2,132,3,0,1,0,support,low,134364
0.1,0.92,7,307,4,0,1,0,support,low,134365
0.37,0.46,2,140,3,0,1,0,support,low,134366
0.11,0.94,7,255,4,0,1,0,support,low,134367
0.1,0.81,6,309,4,0,1,0,technical,low,134368
0.38,0.54,2,128,3,0,1,0,technical,low,134369
0.85,1,4,225,5,0,1,0,technical,low,134370
0.85,0.91,5,226,5,0,1,0,management,medium,134371
0.11,0.93,7,308,4,0,1,0,IT,medium,134372
0.1,0.95,6,244,5,0,1,0,IT,medium,134373
0.36,0.56,2,132,3,0,1,0,IT,medium,134374
0.11,0.94,6,286,4,0,1,0,IT,medium,134375
0.81,0.7,6,161,4,0,1,0,IT,medium,134376
0.43,0.54,2,153,3,0,1,0,product_mng,medium,134377
0.9,0.98,4,264,6,0,1,0,product_mng,medium,134378
0.76,0.86,5,223,5,1,1,0,product_mng,medium,134379
0.43,0.5,2,135,3,0,1,0,product_mng,medium,134380
0.74,0.99,2,277,3,0,1,0,IT,medium,134381
0.09,0.77,5,275,4,0,1,0,product_mng,medium,134382
0.45,0.49,2,149,3,0,1,0,product_mng,high,134383
0.09,0.87,7,295,4,0,1,0,product_mng,low,134384
0.11,0.97,6,277,4,0,1,0,product_mng,medium,134385
0.11,0.79,7,306,4,0,1,0,product_mng,medium,134386
0.1,0.83,6,295,4,0,1,0,product_mng,medium,134387
0.4,0.54,2,137,3,0,1,0,marketing,medium,134388
0.43,0.56,2,157,3,0,1,0,sales,low,134389
0.39,0.56,2,142,3,0,1,0,accounting,low,134390
0.45,0.54,2,140,3,0,1,0,support,low,134391
0.38,0.49,2,151,3,0,1,0,technical,low,134392
0.79,0.59,4,139,3,0,1,1,management,low,134393
0.84,0.85,4,249,6,0,1,0,marketing,low,134394
0.11,0.77,6,291,4,0,1,0,marketing,low,134395
0.11,0.87,6,305,4,0,1,0,marketing,low,134396
0.17,0.84,5,232,3,0,1,0,sales,low,134397
0.44,0.45,2,132,3,0,1,0,sales,low,134398
0.37,0.57,2,130,3,0,1,0,sales,low,134399
0.1,0.79,6,291,4,0,1,0,sales,low,134400
0.4,0.5,2,130,3,0,1,0,sales,low,134401
0.89,1,5,246,5,0,1,0,sales,low,134402
0.42,0.48,2,143,3,0,1,0,sales,low,134403
0.46,0.55,2,129,3,0,1,0,sales,low,134404
0.09,0.83,6,255,4,0,1,0,sales,low,134405
0.37,0.51,2,155,3,0,1,0,sales,low,134406
0.1,0.77,6,265,4,0,1,0,sales,low,134407
0.1,0.84,6,279,4,0,1,0,sales,low,134408
0.11,0.97,6,284,4,0,1,0,sales,low,134409
0.9,1,5,221,6,0,1,0,sales,medium,134410
0.38,0.52,2,154,3,0,1,0,sales,medium,134411
0.36,0.52,2,147,3,0,1,0,sales,medium,134412
0.42,0.46,2,150,3,0,1,0,sales,medium,134413
0.09,0.94,7,267,4,0,1,0,sales,medium,134414
0.43,0.52,2,158,3,0,1,0,sales,medium,134415
0.24,0.46,7,224,5,0,1,0,accounting,medium,134416
0.91,1,4,257,5,0,1,0,accounting,medium,134417
0.44,0.5,2,148,3,0,1,0,accounting,medium,134418
0.71,0.87,3,177,4,0,1,0,hr,medium,134419
0.4,0.49,2,155,3,0,1,0,hr,medium,134420
0.43,0.47,2,144,3,0,1,0,hr,medium,134421
0.09,0.85,6,289,4,0,1,0,hr,high,134422
0.43,0.52,2,160,3,0,1,0,technical,low,134423
0.9,0.96,4,258,5,0,1,0,technical,medium,134424
0.84,1,5,234,5,0,1,0,technical,medium,134425
0.37,0.48,2,137,3,0,1,0,technical,medium,134426
0.86,0.68,5,263,2,0,1,0,technical,medium,134427
0.11,0.84,6,251,4,0,1,0,technical,low,134428
0.37,0.57,2,133,3,0,1,0,technical,low,134429
0.4,0.46,2,132,3,0,1,0,technical,low,134430
0.14,0.62,4,158,4,1,1,0,technical,low,134431
0.4,0.46,2,135,3,0,1,0,technical,low,134432
0.75,1,4,216,6,0,1,0,technical,low,134433
0.11,0.84,6,300,5,1,1,0,support,low,134434
0.46,0.49,2,138,3,0,1,0,support,low,134435
0.11,0.92,6,260,4,0,1,0,support,low,134436
0.38,0.49,2,132,3,0,1,0,support,low,134437
0.7,0.89,3,183,5,0,1,0,support,low,134438
0.09,0.82,6,250,4,0,1,0,support,low,134439
0.37,0.45,2,151,3,0,1,0,support,low,134440
0.1,0.83,6,292,4,0,1,0,support,low,134441
0.38,0.57,2,140,3,0,1,0,support,low,134442
0.9,1,5,221,5,0,1,0,support,low,134443
0.44,0.51,2,138,3,0,1,0,support,low,134444
0.36,0.5,2,132,3,0,1,0,technical,low,134445
0.31,0.84,7,133,5,0,1,0,technical,low,134446
0.1,0.84,6,283,4,1,1,0,technical,low,134447
0.42,0.48,2,129,3,0,1,0,management,low,134448
0.74,1,4,249,5,0,1,0,IT,low,134449
0.73,0.87,5,257,5,0,1,0,IT,low,134450
0.09,0.96,6,245,4,0,1,0,IT,low,134451
0.45,0.53,2,155,3,0,1,0,IT,low,134452
